verdict,group,path,bytes,class,purpose,sha256,evidence,referencers,git,backup,risk,approved,status
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Pistol/MF_Pistol_Idle_ADS.uasset,2068129,AnimSequence,角色 / 动作 / 重定向,6382ad3282f2a2740eb6a3572f266b8446f1f0a8cd38b0a9447f306fc07b3d08,"outside conservative runtime, tests and authoring dependency closure",/Game/Assets/Mannequins/Anims/Pistol/Aim/MF_Pistol_Idle_ADS_AO_CU; /Game/Assets/Mannequins/Anims/Pistol/Aim/MF_Pistol_Idle_ADS_AO_CD; /Game/Assets/Mannequins/Anims/Pistol/Aim/MF_Pistol_Idle_ADS1; /Game/Assets/Mannequins/Anims/Pistol/Aim/AO_Pistol,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Pistol/MM_Pistol_DryFire.uasset,250419,AnimSequence,角色 / 动作 / 重定向,5254571d499c44c5ac728f796183e2fc4ea81e489230ceabf4a1edb582f2aaa0,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Pistol/MM_Pistol_Equip.uasset,360784,AnimSequence,角色 / 动作 / 重定向,63c8908d9a9b8a01f37bb9a1ae6577d022bb03c4d2fa6838f3719dff0c7b5bd7,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Pistol/MM_Pistol_Fire.uasset,186583,AnimSequence,角色 / 动作 / 重定向,877a2c9e2eafc6da60747499e23b5703b855ce28ae954f23174f0f0f16183c87,"outside conservative runtime, tests and authoring dependency closure",/Game/Assets/Mannequins/Anims/Pistol/MM_Pistol_Fire_Montage,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Pistol/MM_Pistol_Fire_Montage.uasset,10063,AnimMontage,角色 / 动作 / 重定向,86e4f98d4e8c4b5ef0fe276920915caf881b3b01b1e1cd3ebe81de12a4d9a36f,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Pistol/MM_Pistol_Reload.uasset,479380,AnimSequence,角色 / 动作 / 重定向,f1f59d811ca75afc8ac1c4d4e5b11cd175eeca64d328fa261d2b8db32e4b6123,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Pistol/Walk/MF_Pistol_Walk_Bwd.uasset,544948,AnimSequence,角色 / 动作 / 重定向,00c41e2963d27a6861847b441a4f08023de9c1f4db9f02a8a594202e07206611,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Pistol/Walk/MF_Pistol_Walk_Bwd_Left.uasset,450788,AnimSequence,角色 / 动作 / 重定向,e579f18f981d4fa16437f8dc084cc7f37297497766c68d9202d04ec233b1dbf2,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Pistol/Walk/MF_Pistol_Walk_Bwd_Right.uasset,450853,AnimSequence,角色 / 动作 / 重定向,cd50864446fd25da41b8d2e3842fd3f01cc1989316ced83868c9bb4211ecf21b,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Pistol/Walk/MF_Pistol_Walk_Fwd.uasset,474019,AnimSequence,角色 / 动作 / 重定向,3f6ff36e3eca751a9d494d1f644486a983bd4a44470e9cafe7b0ebabb0e7e88a,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Pistol/Walk/MF_Pistol_Walk_Fwd_Left.uasset,374435,AnimSequence,角色 / 动作 / 重定向,344368010ef4766d857be613a6bb809fcebb2c7aa560cdf0c0483a2b87a3a93e,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Pistol/Walk/MF_Pistol_Walk_Fwd_Right.uasset,374579,AnimSequence,角色 / 动作 / 重定向,b481fd9f65d858e9df473cfc6a85188f4d58a93aea94d23c29532ec4a3dc33c1,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Pistol/Walk/MF_Pistol_Walk_Left.uasset,579850,AnimSequence,角色 / 动作 / 重定向,36cd618652271d7cc8fe3ee29a4ca8cd8ea789f3a4b78e17c3647110add56d68,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Pistol/Walk/MF_Pistol_Walk_Right.uasset,498807,AnimSequence,角色 / 动作 / 重定向,0ea4c44f80e6d355cfcf64cbfca178887cd7875e66c9b8ddc78c75ef80340a3b,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Rifle/AIM/AO_Rifle.uasset,10286,AimOffsetBlendSpace,蓝图 / 数据 / 其他资源,aae8bc33ec4416e7c1551c1d1316d08f5a32d0cb6a20e99ceb81b98f71a8c75d,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Rifle/AIM/MM_Rifle_Idle_ADS_AO_CC.uasset,94809,AnimSequence,角色 / 动作 / 重定向,09196b0bf586cd105ad3ba0061700de4df5e86b3e959d010901fbe462ecc66ff,"outside conservative runtime, tests and authoring dependency closure",/Game/Assets/Mannequins/Anims/Rifle/AIM/AO_Rifle,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Rifle/AIM/MM_Rifle_Idle_ADS_AO_CD.uasset,94696,AnimSequence,角色 / 动作 / 重定向,87c9a56d62f1a0b007dbfb799d286509b36edd31fdb40d4f746cd2a2b9a6bf22,"outside conservative runtime, tests and authoring dependency closure",/Game/Assets/Mannequins/Anims/Rifle/AIM/AO_Rifle,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Rifle/AIM/MM_Rifle_Idle_ADS_AO_CU.uasset,94968,AnimSequence,角色 / 动作 / 重定向,7f64d5822eec55b84d8739260d875014a7f0c0c1bad571e82176eab1e8d4669a,"outside conservative runtime, tests and authoring dependency closure",/Game/Assets/Mannequins/Anims/Rifle/AIM/AO_Rifle,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Rifle/HitReact/MM_HitReact_Back_Med_01.uasset,252160,AnimSequence,角色 / 动作 / 重定向,f2c32f978f4892f5eba3ffa19dc7f2c7f1344029e1eff8f3daa0f87f830ad2ea,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Rifle/HitReact/MM_HitReact_Front_Hvy_01.uasset,247779,AnimSequence,角色 / 动作 / 重定向,5121f382a20d79f725bed566b5b4cced3d08ab17a06da969c9292d15fed70d05,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Rifle/HitReact/MM_HitReact_Front_Lgt_01.uasset,224574,AnimSequence,角色 / 动作 / 重定向,69faf0e0a37685ded1db871f44ccdf49c025552a12210ce46842ed97e6373bf1,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Rifle/HitReact/MM_HitReact_Front_Lgt_02.uasset,238163,AnimSequence,角色 / 动作 / 重定向,3d3c5a91b7dee591f3e19809b6eb438bcf4acda374dcdeafd5341fa0daed6e12,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Rifle/HitReact/MM_HitReact_Front_Lgt_03.uasset,281440,AnimSequence,角色 / 动作 / 重定向,110023217265bcf4765a58138d31c2b22c267f042e49966ed18474971faa9d40,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Rifle/HitReact/MM_HitReact_Front_Lgt_04.uasset,318711,AnimSequence,角色 / 动作 / 重定向,70f1fed359280266278c5aa0fbde97c4b2ae5d8bfff4e7bf6af2347ca08f411a,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Rifle/HitReact/MM_HitReact_Front_Med_02.uasset,234220,AnimSequence,角色 / 动作 / 重定向,ed2d7e40d139599db0c448f5e95d83c7337bff3310cbcbc74c108cc8eca58436,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Rifle/Jog/MF_Rifle_Jog_Bwd.uasset,581864,AnimSequence,角色 / 动作 / 重定向,f1116b7433b3c0afa61a5831dcd2b09f6c7b93ca5eb506cae0ceb8a175adf7d3,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Rifle/Jog/MF_Rifle_Jog_Bwd_Left.uasset,458196,AnimSequence,角色 / 动作 / 重定向,0006534be2decbc256f79bbdf2889b5c6052367b50fe935eab4464644e891a3c,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Rifle/Jog/MF_Rifle_Jog_Bwd_Right.uasset,458103,AnimSequence,角色 / 动作 / 重定向,76f544ee4a862bcd15dd8e7e04bf6005a8752ca330b3d309efb802fd1eb5ba01,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Rifle/Jog/MF_Rifle_Jog_Fwd.uasset,516138,AnimSequence,角色 / 动作 / 重定向,97495a7fbb1de07ee408c242773ed091df88c64df077c66e2a7b4af113536fdf,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Rifle/Jog/MF_Rifle_Jog_Fwd_Left.uasset,384145,AnimSequence,角色 / 动作 / 重定向,91c4b1e94cc51b27c4dad78fa0568dbf36805807e560105d27ba342ef3ac7d2f,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Rifle/Jog/MF_Rifle_Jog_Fwd_Right.uasset,384153,AnimSequence,角色 / 动作 / 重定向,6a8e07d4113c71ee8e6a3b6b6ee50ab0713ab539022f8851cc043f493329875f,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Rifle/Jog/MF_Rifle_Jog_Left.uasset,296225,AnimSequence,角色 / 动作 / 重定向,0aacbe3f93b2f7e6cb6d3f5e4edf4384e68066cc344330c1658ff692bee7940b,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Rifle/Jog/MF_Rifle_Jog_Right.uasset,420794,AnimSequence,角色 / 动作 / 重定向,70b1e35c9116b45b423442d35697adf70a696cb9a21c171e7840181fb92d8e46,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Rifle/Jump/MM_Rifle_Jump_Apex.uasset,228173,AnimSequence,角色 / 动作 / 重定向,24e59518d1364d0ea19758f2d9786e001cc7c29127b9cfa635baab69e3f308b6,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Rifle/Jump/MM_Rifle_Jump_Fall_Land.uasset,178846,AnimSequence,角色 / 动作 / 重定向,8e7b5442234a94c6dcc40e0a66b1af4773792cb1bbdc373a9ebce7c347c029ea,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Rifle/Jump/MM_Rifle_Jump_Fall_Loop.uasset,645498,AnimSequence,角色 / 动作 / 重定向,cf312e05cb3008df5ca904f459e4dd2e5317b50c74892a916c372a657375808b,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Rifle/Jump/MM_Rifle_Jump_RecoveryAdditive.uasset,294335,AnimSequence,角色 / 动作 / 重定向,ae2e1f38d34fda6456ae74b08cf974ef26072bef5372ca71bb090cdfd36d880e,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Rifle/Jump/MM_Rifle_Jump_Start.uasset,146601,AnimSequence,角色 / 动作 / 重定向,a574947899fd739fd44a4da5fc2e395ec2d12df6435a15c24be13641b70a8c52,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Rifle/Jump/MM_Rifle_Jump_Start_Loop.uasset,441545,AnimSequence,角色 / 动作 / 重定向,2a3cbda88dc3011328d2194a97fdea423a2763f5f9fb4e0bbc59077820894a90,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Rifle/MF_Rifle_Idle_ADS.uasset,1700044,AnimSequence,角色 / 动作 / 重定向,9e2a9f2c9ddf91f77a45133a9fca811c7d9d7eb636111a16e153e79452358873,"outside conservative runtime, tests and authoring dependency closure",/Game/Assets/Mannequins/Anims/Rifle/AIM/MM_Rifle_Idle_ADS_AO_CU; /Game/Assets/Mannequins/Anims/Rifle/AIM/MM_Rifle_Idle_ADS_AO_CD; /Game/Assets/Mannequins/Anims/Rifle/AIM/MM_Rifle_Idle_ADS_AO_CC; /Game/Assets/Mannequins/Anims/Rifle/AIM/AO_Rifle,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Rifle/MM_Rifle_DryFire.uasset,249441,AnimSequence,角色 / 动作 / 重定向,41c33a8a7e3035da974589c4cff8af8ea95f09e2c9d20bfaf5bd6514210cfcfa,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Rifle/MM_Rifle_Equip.uasset,416466,AnimSequence,角色 / 动作 / 重定向,8c46bfb222b94d95f9c73776f348cc83761824722e662ee0ba2c2a521d7fba14,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Rifle/MM_Rifle_Fire.uasset,184418,AnimSequence,角色 / 动作 / 重定向,3872242c9881916d8314224f976173e949ae5252025f3a6e37eb5b705b238875,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Rifle/MM_Rifle_Reload.uasset,547169,AnimSequence,角色 / 动作 / 重定向,e06fba161e992dcc249769e24c13624d154771da80412c29bcfce75c410e4482,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Rifle/Walk/MF_Rifle_Walk_Bwd.uasset,449530,AnimSequence,角色 / 动作 / 重定向,b8a63aee6ceb0cbf0ad95256dccde19b5f81698053ee02fc8fb3d50cd7269485,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Rifle/Walk/MF_Rifle_Walk_Bwd_Left.uasset,332512,AnimSequence,角色 / 动作 / 重定向,be6c3f647e2cccb6b478f22385ed4b9fbded18be4fe5bb788b9f218da42c5053,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Assets/Mannequins,Content/Assets/Mannequins/Anims/Rifle/Walk/MF_Rifle_Walk_Bwd_Right.uasset,332407,AnimSequence,角色 / 动作 / 重定向,434c5ff06f5bf8322eb25c2cc44cdab0a2d7727009428418d052fe6b45586f92,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
